,architecture,train_time,avg_time_epoch,mse,mse_std,rmse,rmse_std,mape,mape_std,mae,mae_std
0,Soft_Dense_MoE,15.62635906537374,0.46300557577548895,0.034007967760165535,0.0010828248637055132,0.18439678847789764,0.0029475729797460025,88305.89322916667,19232.836431376036,0.12907853722572327,0.0037058888782581455
1,Soft_Dense_MoE,9.322735865910849,0.4786932945827355,0.018305593480666477,0.0007986829803684455,0.1352767994006475,0.002944797297293944,160400.20572916666,29655.439462475424,0.07661451150973637,0.0012328745381619275
2,Soft_Dense_MoE,11.822860638300577,0.4751015560320672,0.0198967798302571,0.0002720219586536547,0.14105375111103058,0.0009636390045092572,51908.067708333336,10837.389705253763,0.07900948325792949,0.0031416802190490575
3,Soft_Dense_MoE,13.700077136357626,0.4610892605718731,0.023119043558835983,0.0013705166046737004,0.15200424691041312,0.0045420258282115235,121570.04947916667,16326.06632898264,0.06559685369332631,0.003233931079999133
4,Soft_Dense_MoE,15.611840009689331,0.4852464746715676,0.014658959892888864,0.00037826569549378585,0.12106742213169734,0.0015677763981741131,97732.16927083333,21146.66691653158,0.0799812600016594,0.007226912425925421
5,Soft_Dense_MoE,10.895441770553589,0.4845922686803488,0.01989645262559255,0.0009160433185906904,0.14102997382481894,0.0032401050320107413,97535.34895833333,27478.22392858664,0.10103772580623627,0.003677653826830462
6,Soft_Dense_MoE,9.237149715423584,0.48144012831066907,0.0200258685896794,0.0009568851993674323,0.14148591458797455,0.0033775719694374515,94376.72916666667,5333.592765594774,0.08061570425828297,0.0028610622092437974
7,Soft_Dense_MoE,15.180292050043741,0.47729414533624004,0.023912965630491573,0.0010625853470126476,0.15461301803588867,0.0034162429563120134,25966.63525390625,19514.09783489587,0.10241597145795822,0.0018702247426591006
8,Soft_Dense_MoE,8.213237762451172,0.5217503897453609,0.030319228768348694,0.0031068399256733606,0.173966775337855,0.009065526497317017,73.44346618652344,5.273183255441146,0.10331648339827855,0.004435002100346629
9,Soft_Dense_MoE,13.226991335550943,0.4944989857330821,0.014332486627002558,0.0020403400240571073,0.11952011038859685,0.008434681783708799,2289265.75,222486.2869931538,0.07229227075974147,0.008904792813534962
10,Soft_Dense_MoE,15.593790451685587,0.49059544699360624,0.015036901148657003,0.0006188908281925021,0.12260787685712178,0.002512910135068475,80840.62760416667,19623.120077222273,0.0790925274292628,0.0015615004424225142
11,Soft_Dense_MoE,10.844938357671102,0.48540147426081637,0.010915527430673441,0.0004093573074415718,0.10446511457363765,0.0019625271006811205,115676.88541666667,31539.796149792906,0.07492037117481232,0.0011942254321578325
12,Soft_Dense_MoE,10.428685824076334,0.4989715883948586,0.018176790947715443,0.0002703828967136208,0.13481884201367697,0.0010030410987511781,122419.19791666667,62162.437753889484,0.08742455393075943,0.002356200958267364
13,Soft_Dense_MoE,18.1082599957784,0.4822041665870183,0.020128320281704266,0.0007769000441323705,0.1418565014998118,0.002753471031450484,93410.08333333333,17239.175228802458,0.09328302244345348,0.0017598548932206799
14,Soft_Dense_MoE,8.055917580922445,0.5228510123944422,0.009827539945642153,8.56989470192322e-05,0.09913332511981328,0.00043170914681492974,127918.00520833333,24629.537482356587,0.05874825765689214,0.0024432106426640105
15,Soft_Dense_MoE,11.415136098861694,0.4862053715783243,0.01357224676758051,0.0002864779111377163,0.11649568378925323,0.0012261313905928615,95555.09765625,37434.623613768,0.07712811728318532,0.0049377925893920715
16,Soft_Dense_MoE,17.496894280115765,0.47189368916955193,0.01702720547715823,0.0005801157095876997,0.13047582904497781,0.0022126602950889498,149661.73958333334,31966.615700803774,0.08106933782498042,0.005550875896519794
17,Soft_Dense_MoE,12.069511572519938,0.4929052407653243,0.01451603788882494,0.0003997227493136151,0.12047493209441502,0.0016561427297700495,121778.4375,8800.376103621114,0.07979005326827367,0.0032821665534979493
18,Soft_Dense_MoE,12.741379102071127,0.49680791897748505,0.014531427063047886,4.346084504150309e-05,0.12054628133773804,0.00018034073728205824,89124.38020833333,10500.419087389968,0.07100330541531245,0.001315170848399832
19,Soft_Dense_MoE,15.183234214782715,0.48750529125116876,0.032588920245567955,0.0006786107458173115,0.18051744997501373,0.0018852428496208993,267538.5885416667,70519.0964174927,0.137239600221316,0.0021228202495012305
20,Soft_Dense_MoE,15.138315598169962,0.48600720717546614,0.01743417667845885,0.0004320447387613341,0.13203181326389313,0.0016324892469243772,93828.296875,20179.703910436914,0.09468703220287959,0.0006929659168591091
21,Soft_Dense_MoE,10.11715833346049,0.504933499315793,0.020281130447983742,0.0003201592523918762,0.14240888754526773,0.0011219620602108454,98353.65364583333,13795.622426950986,0.08973328520854314,0.0010094810437043394
22,Soft_Dense_MoE,13.656530936559042,0.49192368490025656,0.009819301776587963,0.00023592454594667045,0.09908765057722728,0.0011871497950787502,108611.27083333333,17812.006794467685,0.05913047740856806,0.003515772881237045
23,Soft_Dense_MoE,14.793774604797363,0.49053932106373566,0.007668313415100177,0.00020311923406345214,0.08756379038095474,0.0011593957079607837,206134.53125,28385.585108052885,0.06243119761347771,0.0027189172945806177
24,Soft_Dense_MoE,9.867015679677328,0.4981767353258635,0.022650938481092453,0.0013232706264394748,0.1504595826069514,0.004390521084032174,37861.563151041664,19475.683922108037,0.09582477807998657,0.005492117199237387
25,Soft_Dense_MoE,15.124548276265463,0.48997490078504824,0.024488704279065132,0.0001831201400833889,0.15648794174194336,0.000585517917424903,80648.171875,19799.348417310634,0.09976740678151448,0.00265336608450657
26,Soft_Dense_MoE,15.227181831995646,0.48346124804373686,0.01913095327715079,0.00042164476787296225,0.13830912113189697,0.001520041133931284,196299.99479166666,22513.96670196765,0.09592011570930481,0.0037039063566291427
27,Soft_Dense_MoE,8.343300898869833,0.5161405882192036,0.011240220007797083,0.0002881356716729223,0.10601413001616795,0.0013551069249445867,54792.138020833336,9488.294260670415,0.04683783774574598,0.0010160865032490941
28,Soft_Dense_MoE,14.012332121531168,0.48471389691034955,0.01730804704129696,0.0006126047215288623,0.13154621918996176,0.0023362278612184583,404378.2604166667,40869.58836993186,0.09169462819894154,0.001943387254894137
29,Soft_Dense_MoE,14.50359845161438,0.48565230089837635,0.01639431342482567,0.0006929698455607278,0.12802133957544962,0.002697002579584435,1931411.4583333333,221908.45825905658,0.0844108114639918,0.0035179759043529133
