,architecture,train_time,avg_time_epoch,mse,mse_std,rmse,rmse_std,mape,mape_std,mae,mae_std
0,Dense_L3_U16,9.270104169845581,0.3577995453198904,0.034682092567284904,0.0005738848883593024,0.18622706333796182,0.0015372373785726826,85311.515625,16999.935823345444,0.12518986066182455,0.002529733488313047
1,Dense_L3_U16,6.836421092351277,0.36368646862960996,0.017359016463160515,0.0004924318807238977,0.1317447374264399,0.0018734562917941892,198677.953125,19862.416678719932,0.07539183646440506,0.0012028160939835685
2,Dense_L3_U16,4.742014567057292,0.37766605208062715,0.020775578295191128,0.0008530015536701361,0.1441172162691752,0.002951168682026694,61429.552083333336,8695.047722700821,0.08125491440296173,0.0035583456209814053
3,Dense_L3_U16,5.237831195195516,0.3758005460490396,0.022884949420889217,0.0015196716320257711,0.1512224276860555,0.005009226163837736,115481.60677083333,5626.637298670657,0.06565222144126892,0.0012006966252851505
4,Dense_L3_U16,4.820683479309082,0.383306004784324,0.014566372459133467,0.0005357089553685051,0.12067762513955434,0.0022193306245916573,93593.3671875,5165.220458125915,0.0777175302306811,0.0015056677326165386
5,Dense_L3_U16,8.56260371208191,0.34833543454528487,0.020260912055770557,0.0005400376375570086,0.142332394917806,0.0018978715783163043,61151.375,5364.869753673145,0.1002221405506134,0.0005583548399266568
6,Dense_L3_U16,6.377667744954427,0.364795357367349,0.0205929900209109,0.0008275511763292821,0.1434833457072576,0.002877056688202321,35051.598958333336,12526.682060948553,0.08148415138324101,0.0008237793102507125
7,Dense_L3_U16,4.910159428914388,0.37115511978647797,0.02661359744767348,0.0008686373367494875,0.1631221224864324,0.002675166700114984,22117.056640625,12157.387127032775,0.10808885594209035,0.0012226267032996042
8,Dense_L3_U16,4.20081361134847,0.3745171662532922,0.027021314948797226,0.0006654370601288316,0.16437330345312753,0.002024158980229685,69.97550710042317,3.393702205586538,0.09383199363946915,0.000708717984683182
9,Dense_L3_U16,6.942868868509929,0.3817519355347883,0.01599559249977271,0.0012643855840649605,0.12640921026468277,0.004945349865881695,2072100.4166666667,229909.7948165396,0.07174391547838847,0.0028111711560640427
10,Dense_L3_U16,5.425324281056722,0.3810905097495942,0.015456859643260637,0.0006726948218278406,0.12430573751529057,0.0027229983365050026,90272.68489583333,26084.930469282463,0.08038981010516484,0.0018404855969303758
11,Dense_L3_U16,4.886962254842122,0.3790770538481243,0.011479452873269716,0.00037174525111000176,0.107132854561011,0.001733844177479854,127615.03385416667,14861.716601889526,0.07098950694004695,0.0016782456834597609
12,Dense_L3_U16,5.57282296816508,0.3769105995402617,0.02175215445458889,0.0006851641632630886,0.14747401575247446,0.002313963063727731,75104.50520833333,12015.449724837945,0.0908680409193039,0.0009170827890793889
13,Dense_L3_U16,5.868115425109863,0.3792336501772442,0.0205565703411897,0.00038633217316606864,0.14337142805258432,0.001343697993817397,90314.94270833333,13018.013164857235,0.09083643555641174,0.0016769274479912569
14,Dense_L3_U16,6.365472237269084,0.36332719065562014,0.009800300933420658,0.0001066624348130089,0.09899549434582393,0.0005387340466810918,79287.48307291667,24119.27630026152,0.05288362627228101,0.0019407345720580723
15,Dense_L3_U16,5.065829435984294,0.3652100286452599,0.013766211457550526,0.000518401081681213,0.11731576919555664,0.0021982644434646423,86484.55989583333,4292.160185856943,0.07490525394678116,0.005357651991318855
16,Dense_L3_U16,7.677683512369792,0.36776281161186025,0.016710962479313213,5.009875897830111e-05,0.12927078704039255,0.0001938560008529616,199410.97395833334,12458.394641497527,0.07935624321301778,0.0010456262566970879
17,Dense_L3_U16,5.401858488718669,0.3709709904132745,0.014837044291198254,0.00025307048457773437,0.12180446336666743,0.0010372129716501861,145349.47395833334,5636.612844040027,0.08309788505236308,0.001876265270703112
18,Dense_L3_U16,5.366088390350342,0.37157003869630717,0.014032634906470776,0.00026998025322601217,0.11845576266447704,0.0011404344314756953,101238.38020833333,13085.732489887425,0.06579504907131195,0.003391291677273302
19,Dense_L3_U16,4.821532805760701,0.3752562166464449,0.03322479873895645,0.0013385298861482502,0.18225179612636566,0.0036906543736434172,358060.1979166667,41866.86018313382,0.1430088927348455,0.004491501613722448
20,Dense_L3_U16,8.433709541956583,0.3721942321652503,0.017595728859305382,0.0002754864343770929,0.132646178205808,0.0010389591056949622,101204.25,4845.875320896255,0.0943898856639862,0.0005804547613191719
21,Dense_L3_U16,7.8896885712941485,0.35516890684763586,0.020773238812883694,0.00024369791690709958,0.14412758747736612,0.000845902381805152,92918.57291666667,24521.25257048607,0.08456030736366908,0.001188480422439129
22,Dense_L3_U16,5.5180825392405195,0.3715422062312855,0.010164743289351463,8.040473717546805e-05,0.10081982364257176,0.00039917024853302566,128702.13020833333,14382.626527665587,0.06410191829005878,0.0037802735893985077
23,Dense_L3_U16,4.5940647919972735,0.36594660870440593,0.007683024741709232,0.0001430229179739166,0.08765034625927608,0.0008137158308077128,168805.02604166666,10621.818889395749,0.05868485445777575,0.001934340145698602
24,Dense_L3_U16,4.6474785804748535,0.3708642212660996,0.02516637121637662,0.0012493023301879639,0.1586066037416458,0.003934029966124559,42923.627604166664,6803.886370332183,0.10167811314264934,0.0035825306625172724
25,Dense_L3_U16,5.684340874354045,0.3819937954150013,0.02960185706615448,0.0017254777173246368,0.17200347284475961,0.004999255645683848,109748.7421875,23947.64973752353,0.11572197328011195,0.0036589140166571202
26,Dense_L3_U16,4.590088844299316,0.37631421299432727,0.021342843770980835,0.0011494543344379075,0.14605663220087686,0.003931437666755027,126715.26302083333,28731.738683649877,0.09795637428760529,0.001194910740344339
27,Dense_L3_U16,4.66118319829305,0.382192476487263,0.01112010640402635,0.00035987532510029104,0.10544279217720032,0.0016987167739393484,58204.654947916664,6594.571447187231,0.04618808627128601,0.0006734413104295296
28,Dense_L3_U16,6.209896167119344,0.3602777593495839,0.01817505620419979,0.00011702082140998051,0.13481442630290985,0.0004341640209798995,463416.2395833333,27932.524287479602,0.09254534542560577,0.0001325200093517033
29,Dense_L3_U16,6.615610122680664,0.37114693671249893,0.01705027682085832,0.00038788889700191206,0.1305710474650065,0.001489273688209983,1301484.3958333333,379077.4123858988,0.0827304224173228,0.002092815272288298
30,Dense_L1_U4,6.463337500890096,0.2730595459823884,0.03396722426017126,0.00028555992451009826,0.18430090447266897,0.0007737738076289807,102408.18489583333,14056.428225317823,0.13176285227139792,0.0014607501185027003
31,Dense_L1_U4,3.909132957458496,0.28812543078074376,0.017575572555263836,0.0001598141987615816,0.1325719803571701,0.0006023968481832114,178265.65104166666,7351.548992222137,0.0787842149535815,0.0018865474043461077
32,Dense_L1_U4,5.626041889190674,0.2728899584876166,0.019885091111063957,0.0007112804945613269,0.1409994512796402,0.0025237838847478903,54567.8046875,10206.521943051706,0.07978278895219167,0.003784987892205334
33,Dense_L1_U4,5.607175827026367,0.26806955660090726,0.02116367593407631,0.00045143662710717396,0.14547188580036163,0.0015522280355147347,136153.48958333334,9768.395577137966,0.06462299078702927,0.0007152835793884614
34,Dense_L1_U4,3.496485789616903,0.2929232965260397,0.013659105636179447,0.00010217849108996539,0.11687163263559341,0.00043691396824046896,87613.29427083333,7196.023013314384,0.07826372236013412,0.0024454151774149528
35,Dense_L1_U4,3.89432684580485,0.2852425380469927,0.01998933032155037,0.00032627545559878125,0.14138048887252808,0.0011536095843181426,96277.984375,174.12943075420984,0.10634981095790863,0.0007867395767639896
36,Dense_L1_U4,6.4353922208150225,0.27865541857685167,0.01843612641096115,0.00032170372118424964,0.13577625652154288,0.0011834273499879112,81070.01041666667,4587.674964135802,0.07949549456437428,0.002685263942528377
37,Dense_L1_U4,3.69123911857605,0.28531176892537924,0.02415329155822595,0.0011855651694377964,0.15538191298643747,0.00382480552137075,50646.859375,7554.460273969981,0.10162298878033955,0.0007641695361115897
38,Dense_L1_U4,3.854292631149292,0.28321405001731464,0.025683065876364708,0.0010365782334571896,0.16023785372575125,0.0032161819818330253,65.38922119140625,2.6045752772396296,0.09069001426299413,0.0024972404203839416
39,Dense_L1_U4,4.536367495854695,0.27767238264394584,0.013630464673042297,0.00011591145495019543,0.11674887438615163,0.0004969268010291908,2248508.25,164673.4072611604,0.06845809270938237,0.0015024332546651725
40,Dense_L1_U4,5.094042857487996,0.27580455455005676,0.014660156331956387,0.0002919789208313422,0.12107514590024948,0.0012034110710208803,119492.72135416667,10087.194273722314,0.08055507640043895,0.0008223336946801162
41,Dense_L1_U4,4.152273257573445,0.28687308016965574,0.009998593479394913,0.00029221566715271016,0.09998579819997151,0.001466394754111368,148692.81770833334,2477.535914837542,0.07255152364571889,0.0012884711269963635
42,Dense_L1_U4,3.564327875773112,0.28986072746706215,0.017391430214047432,0.00035740019992780214,0.1318719138701757,0.00135774830931962,88426.296875,23802.469313640944,0.08635194102923076,0.002409273480059077
43,Dense_L1_U4,8.127193371454874,0.2634323183366905,0.019960445662339527,0.00016984378090043024,0.14128058652083078,0.0006012407473928049,103118.95052083333,2329.903140175246,0.09442238758007686,0.0018248426902624537
44,Dense_L1_U4,6.44825553894043,0.27192615374686224,0.009636740510662397,6.44951113424163e-05,0.09816653529802959,0.0003283682035036286,126927.98958333333,12147.340475552155,0.0567886084318161,0.00113184697344141
45,Dense_L1_U4,3.896118402481079,0.2789603131158011,0.013474992786844572,0.00012463334597218672,0.11608100930849712,0.0005374516821074992,112766.81510416667,8191.26404830199,0.08036745587984721,0.000777301425974733
46,Dense_L1_U4,4.71704363822937,0.27640034858626544,0.01780911224583785,0.0003061170568361045,0.13344750305016836,0.0011462852873619616,245747.91666666666,18444.05940772335,0.09168253093957901,0.00243210461649471
47,Dense_L1_U4,5.682041088740031,0.2772475594717763,0.014499464072287083,0.0003935676738212477,0.1204063817858696,0.0016281292021555127,114188.47916666667,4745.253698870727,0.07820863276720047,0.0014314661916995533
48,Dense_L1_U4,5.6115507284800215,0.27430168182591425,0.012828888992468515,0.00014470289545450931,0.11326348781585693,0.0006380167729396376,77119.3828125,10915.877785160323,0.06679947177569072,0.000815181242193118
